Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
Jai Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-853-sq-ft-spid-X83612694,2 BHK Flat,23.03 Lac,853 sqft,Super Built-up Area,"2,700 /sqft","Konnagar, Hooghly","North-East Facing
Mother International school within 250m
+2","Spacious 2 bhk flat for sale | 853 sq. Ft. | north-East open | jai hanuman apartment Own a beautifully designed 2 bhk flat in the popular jai hanuman apartment, offering a super built-Up area of 853 sq. Ft. And a highly desirable north-East open facing. This vastu-Compliant unit is ideal for families seeking a peaceful, well-Lit, and positive home environment. The apartment is part of a well-Ma...",X83612694,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Pool,Main Road,Others,Club']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North-East
Jay Hanuman Apartment konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-817-sq-ft-spid-F83613302,2 BHK Flat,22.67 Lac,817 sqft,Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","Mother International within 250m
Fresh Construction
+2","Presenting a well-Ventilated and thoughtfully designed 2bhk flat with a super built-Up area of 817 sq ft, perfectly suited for modern family living. This north-East facing home welcomes abundant morning sunlight and fresh air, making it an excellent choice for those seeking a bright, positive, and vastu-Compliant space. The apartment features two spacious bedrooms, a well-Proportioned living an...",F83613302,"Jay Hanuman Apartment konnagar, Konnagar, Hooghly",,,[],"['Private Garden / Terrace', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],"['Others,Pool,Park/Garden,Club,Main Road']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North-East
Jay Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-817-sq-ft-spid-T83612778,2 BHK Flat,22.26 Lac,817 sqft,Super Built-up Area,"2,725 /sqft","Konnagar, Hooghly","Mother International School within 250m
+2","Presenting a well-Ventilated and thoughtfully designed 2bhk flat with a super built-Up area of 817 sq ft, perfectly suited for modern family living. This north-East facing home welcomes abundant morning sunlight and fresh air, making it an excellent choice for those seeking a bright, positive, and vastu-Compliant space. The apartment features two spacious bedrooms, a well-Proportioned living an...",T83612778,"Jay Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Private Garden / Terrace', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],"['Others,Park/Garden,Club,Main Road,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North-East
Jai Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-853-sq-ft-spid-Y83613132,2 BHK Flat,23.67 Lac,853 sqft,Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","North-East Facing
Mother International school within 250m
+2","Spacious 2 bhk flat for sale | 853 sq. Ft. | north-East open | jai hanuman apartment Own a beautifully designed 2 bhk flat in the popular jai hanuman apartment, offering a super built-Up area of 853 sq. Ft. And a highly desirable north-East open facing. This vastu-Compliant unit is ideal for families seeking a peaceful, well-Lit, and positive home environment. The apartment is part of a well-Ma...",Y83613132,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Pool,Main Road,Others,Club']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North-East
Jai Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-853-sq-ft-spid-Z83612976,2 BHK Flat,23.46 Lac,853 sqft,Super Built-up Area,"2,750 /sqft","Konnagar, Hooghly","North-East Facing
Mother International school within 250m
+2","Spacious 2 bhk flat for sale | 853 sq. Ft. | north-East open | jai hanuman apartment Own a beautifully designed 2 bhk flat in the popular jai hanuman apartment, offering a super built-Up area of 853 sq. Ft. And a highly desirable north-East open facing. This vastu-Compliant unit is ideal for families seeking a peaceful, well-Lit, and positive home environment. The apartment is part of a well-Ma...",Z83612976,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Waste Disposal']",[],"['Main Road,Others,Club,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North-East
Jai Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-770-sq-ft-spid-Q83611782,2 BHK Flat,21.37 Lac,770 sqft,Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","North Facing
Mother International school within 250m
+2","2 bhk flat for sale | 770 sq. Ft. | north open | well-Ventilated layout Presenting a thoughtfully designed 2 bhk flat with a super built-Up area of 770 sq. Ft., located in a peaceful and well-Connected residential area. This north-Facing apartment is ideal for those who value natural light, positive energy, and excellent airflow. The layout includes two well-Sized bedrooms, a spacious living ro...",Q83611782,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Others,Main Road,Club,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North
Jay Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-928-sq-ft-spid-D83614686,2 BHK Flat,25.75 Lac,928 sqft,Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","Mother International School within 250m
+2","Presenting a spacious and well-Ventilated 2bhk flat with a super built-Up area of 928 sq ft, located in a peaceful residential setting. This south-East facing home is perfect for families looking for a bright, vastu-Friendly space with functional layout and modern amenities. The flat features two large bedrooms, a spacious living and dining area, a well-Planned kitchen, and two well-Fitted bath...",D83614686,"Jay Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Others,Park/Garden,Club,Main Road,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,North-East
Jay Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-928-sq-ft-spid-J83614422,2 BHK Flat,25.52 Lac,928 sqft,Super Built-up Area,"2,750 /sqft","Konnagar, Hooghly","Mother International School within 250m
+2","Presenting a spacious and well-Ventilated 2bhk flat with a super built-Up area of 928 sq ft, located in a peaceful residential setting. This south-East facing home is perfect for families looking for a bright, vastu-Friendly space with functional layout and modern amenities. The flat features two large bedrooms, a spacious living and dining area, a well-Planned kitchen, and two well-Fitted bath...",J83614422,"Jay Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Others,Park/Garden,Club,Main Road,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,South-East
Jay Hanuman Apartment Konnagar,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-928-sq-ft-spid-W83613864,2 BHK Flat,25.06 Lac,928 sqft,Super Built-up Area,"2,700 /sqft","Konnagar, Hooghly","Mother International School within 250m
+2","Presenting a spacious and well-Ventilated 2bhk flat with a super built-Up area of 928 sq ft, located in a peaceful residential setting. This south-East facing home is perfect for families looking for a bright, vastu-Friendly space with functional layout and modern amenities. The flat features two large bedrooms, a spacious living and dining area, a well-Planned kitchen, and two well-Fitted bath...",W83613864,"Jay Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']",[],"['Others,Park/Garden,Club,Main Road,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,0 to 1 Year Old,South-East
Jai Hanuman Apartment Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1363-sq-ft-spid-U83615254,3 BHK Flat,36.8 Lac,"1,363 sqft",Super Built-up Area,"2,700 /sqft","Konnagar, Hooghly","Mother international school within 250m
+2","Step into premium living with this spacious and vastu-Compliant 3bhk flat offering a super built-Up area of 1363 sq ft and a bright south-East facing layout. Ideal for families seeking space, natural light, and a peaceful environment, this home strikes the perfect balance between comfort and functionality. The apartment features three large bedrooms, a spacious living and dining area, a well-De...",U83615254,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']",[],"['Pool,Others,Club,Main Road,Park/Garden']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,0 to 1 Year Old,South-East
Jai Hanuman Apartment Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1363-sq-ft-spid-R83615424,3 BHK Flat,37.14 Lac,"1,363 sqft",Super Built-up Area,"2,725 /sqft","Konnagar, Hooghly","Mother International school within 250m
+2","Step into premium living with this spacious and vastu-Compliant 3bhk flat offering a super built-Up area of 1363 sq ft and a bright south-East facing layout. Ideal for families seeking space, natural light, and a peaceful environment, this home strikes the perfect balance between comfort and functionality. The apartment features three large bedrooms, a spacious living and dining area, a well-De...",R83615424,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Main Road,Club,Park/Garden,Pool,Others']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,0 to 1 Year Old,South-East
Jai Hanuman Apartment - Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1000-sq-ft-spid-X83614292,3 BHK Flat,27.75 Lac,"1,000 sqft",Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","Fresh Construction
Gated Society
+2","Spacious 3 bhk flat with 1000 sq. Ft. Super built-Up area, perfectly south-West open, available for sale in a well-Developed residential project. This well-Ventilated unit offers excellent natural light throughout the day and is ideal for families seeking a comfortable and airy living space. The layout includes three bedrooms, a generous living-Dining area, and a functional kitchen, all thought...",X83614292,"Jai Hanuman Apartment - Konnagar , Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Pool,Main Road,Others,Club']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,0 to 1 Year Old,South-West
Jai Hanuman Apartment - Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1000-sq-ft-spid-A83614208,3 BHK Flat,27.5 Lac,"1,000 sqft",Super Built-up Area,"2,750 /sqft","Konnagar, Hooghly","Fresh Construction
Gated Society
+2","Spacious 3 bhk flat with 1000 sq. Ft. Super built-Up area, perfectly south-West open, available for sale in a well-Developed residential project. This well-Ventilated unit offers excellent natural light throughout the day and is ideal for families seeking a comfortable and airy living space. The layout includes three bedrooms, a generous living-Dining area, and a functional kitchen, all thought...",A83614208,"Jai Hanuman Apartment - Konnagar , Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Main Road,Others,Club,Pool']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,0 to 1 Year Old,South-West
Jai Hanuman Apartment - Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1000-sq-ft-spid-Q83614102,3 BHK Flat,27.25 Lac,"1,000 sqft",Super Built-up Area,"2,725 /sqft","Konnagar, Hooghly","Mother International school within 250m
+2","Spacious 3 bhk flat with 1000 sq. Ft. Super built-Up area, perfectly south-West open, available for sale in a well-Developed residential project. This well-Ventilated unit offers excellent natural light throughout the day and is ideal for families seeking a comfortable and airy living space. The layout includes three bedrooms, a generous living-Dining area, and a functional kitchen, all thought...",Q83614102,"Jai Hanuman Apartment - Konnagar , Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Main Road,Others,Club,Pool']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,0 to 1 Year Old,South-West
Jai Hanuman Apartment Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1000-sq-ft-spid-T83613938,3 BHK Flat,27 Lac,"1,000 sqft",Super Built-up Area,"2,700 /sqft","Konnagar, Hooghly","Fresh Construction
Mother International school within 250m
+2","Spacious 3 bhk flat with 1000 sq. Ft. Super built-Up area, perfectly south-West open, available for sale in a well-Developed residential project. This well-Ventilated unit offers excellent natural light throughout the day and is ideal for families seeking a comfortable and airy living space. The layout includes three bedrooms, a generous living-Dining area, and a functional kitchen, all thought...",T83613938,"Jai Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Others,Main Road,Club,Pool']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 5 Floors,0 to 1 Year Old,South-West
Jay Hanuman Apartment Konnagar,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-344-sq-ft-spid-F83610808,1 BHK Flat,9.55 Lac,344 sqft,Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","North Facing
Private Garden
+2","Looking for a compact and well-Ventilated home? This thoughtfully designed 1bhk flat, with a super built-Up area of 344 sq ft, is north-Facing and perfect for singles, couples, or investors seeking an affordable and efficient living space. The apartment features one bedroom, a cozy living area, a compact yet functional kitchen, and a well-Appointed bathroom. The north-Facing orientation ensures...",F83610808,"Jay Hanuman Apartment Konnagar, Konnagar, Hooghly",,,[],"['Private Garden / Terrace', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Waste Disposal']",[],"['Others,Park/Garden,Club,Main Road,Pool']",1 Bedroom,1 Bathroom,1 Balcony,,1st   of 5 Floors,0 to 1 Year Old,North
Jai Hanuman Apartment Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-995-sq-ft-spid-F83610048,3 BHK Flat,27.61 Lac,995 sqft,Super Built-up Area,"2,775 /sqft","Konnagar, Hooghly","Mother International school within 250m
+2","Presenting a well-Designed and spacious 3 bhk flat in the sought-After jai hanuman apartment, offering 995 sq. Ft. Of super built-Up area. This beautiful home is three-Side open south, west, and north, ensuring abundant sunlight, natural ventilation, and a bright, airy atmosphere throughout the day. Located in a semi-Complex project, the apartment promises privacy, comfort, and a peaceful lifes...",F83610048,"Jai Hanuman Apartment Konnagar , Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Main Road,Pool,Club,Others']",3 Bedrooms,2 Bathrooms,1 Balcony,,1st   of 5 Floors,0 to 1 Year Old,South-West
Jai Hanuman Apartment - Konnagar,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-konnagar-hooghly-1038-sq-ft-spid-C83608282,3 BHK Flat,26.73 Lac,"1,038 sqft",Super Built-up Area,"2,575 /sqft","Konnagar, Hooghly","Fresh Construction
Mother International school within 250m
+2","Presenting a spacious and well-Designed 3bhk apartment in the highly sought-After jai hanuman apartment complex, located in the heart of konnagar. With a built-Up area of 1038 sq. Ft, this ready-To-Move-In flat offers a perfect blend of comfort, convenience, and connectivity. The apartment features 3 well-Ventilated bedrooms, 2 bathrooms, a modular kitchen, spacious living and dining area, and ...",C83608282,"Jai Hanuman Apartment - Konnagar, Konnagar, Hooghly",,,[],"['Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",[],"['Main Road,Others,Club,Pool']",3 Bedrooms,2 Bathrooms,2 Balconies,,3rd   of 5 Floors,0 to 1 Year Old,North-West
