Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
The 102,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-102-joka-kolkata-south-1000-sq-ft-spid-G82317236,3 BHK Flat,59 Lac,"1,000 sqft",Super Built-up Area,"5,900 /sqft","Joka, Kolkata South","joka within 500m
vivekanand school Nearby
+1","This 3 bhk flat is located in the 102, which houses some of the most spacious flats in joka, kolkata south. The flat is facing the east direction. The flat occupies a super built up area of 1000 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 1 balcony. The residential building has 15 floors in total and the flat for sale is located on the 13th floor. This 1-5 years old property is availabl...",G82317236,"The 102, Joka, Kolkata South",The 102,,[],"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']","['Joka Metro Station', 'Reliance Trends', 'More Super Market', 'NH12', 'IIM Calcutta', 'Vivekanand Mission School']",['Others'],3 Bedrooms,2 Bathrooms,1 Balcony,Others,13rd   of 15 Floors,1 to 5 Year Old,West
The 102,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-102-joka-kolkata-south-1128-sq-ft-spid-K82317440,3 BHK Flat,66 Lac,"1,128 sqft",Super Built-up Area,"5,851 /sqft","Joka, Kolkata South","East Facing
Gated Society
+2","Located in the popular residential address of joka, kolkata south, the 102 is one of the most preferred destination for apartments in kolkata south. This 3 bhk flat is your ticket to be a part of this community. The flat is east-Facing. Containing 3 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1128 sq.Ft. The residential building has 15 floors in tota...",K82317440,"The 102, Joka, Kolkata South",The 102,,[],"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']","['Joka Metro Station', 'Reliance Trends', 'More Super Market', 'NH12', 'IIM Calcutta', 'Vivekanand Mission School']",['Main Road'],3 Bedrooms,2 Bathrooms,3 Balconies,,3rd   of 15 Floors,1 to 5 Year Old,East
Merlin Urvan,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-merlin-urvan-dum-dum-kolkata-north-1551-sq-ft-r6-spid-Q73612669,3 BHK Flat,1.37 Cr,"1,551 sqft",Super Built-up Area,"7,156 /sqft","Dum Dum, Kolkata","Dumdum within 2km
ILS Dumdum within 1km
+2",This is a road facing flat on 5th floor with one covered car parking.,Q73612669,"Merl Urvan, Dum Dum, Kolkata",Merlin Urvan,,[],"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Noapara Metro Station', 'Diamond Plaza Mall', 'Rajarhat Main Road', 'SH 1', 'Sarojini Naidu College for Women', 'Cossipore Aman School']",['Main Road'],3 Bedrooms,2 Bathrooms,2 Balconies,,5th   of 13 Floors,1 to 5 Year Old,South
Siddha Xanadu Condominium,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-siddha-xanadu-condominium-rajarhat-kolkata-east-1010-sq-ft-spid-H82911664,2 BHK Flat,60 Lac,"1,010 sqft",Super Built-up Area,"5,940 /sqft","Rajarhat, Kolkata","East Facing
Gated Society
+2","Siddha xanadu condominium is one of the most popular destination for buying apartments/ flats in rajarhat, kolkata east. You too can be a part of this society by purchasing this 2 bhk flat here. This is a east-Facing property. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1010 sq.Ft. This flat is situated on the 8th floor of this 11 floors...",H82911664,"Siddha Xanadu Condomium, Rajarhat, Kolkata",Siddha Xanadu Condominium,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Kali mandir', 'Manasha Mandir', 'Kali Temple', 'Kali Mandir', 'Dharmaraj Temple', 'Mukherjee Barir Durgadalan']","['Park/Garden,Main Road']",2 Bedrooms,2 Bathrooms,1 Balcony,,8th   of 11 Floors,1 to 5 Year Old,East
Earth Mukul Shanti Garden,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-earth-mukul-shanti-garden-rajarhat-kolkata-east-1158-sq-ft-spid-F82894022,2 BHK Flat,51 Lac,"1,158 sqft",Super Built-up Area,"4,404 /sqft","Rajarhat, Kolkata","East Facing
Gated Society
+2","This 2 bhk flat is located in earth mukul shanti garden, which houses some of the most spacious flats in rajarhat, kolkata east. This is a east-Facing property. The flat is over 1158 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. The residential building has 7 floors in total and the flat for sale is located on the 1st floor. This 1-5 years old property is ...",F82894022,"Earth Mukul Shanti Garden, Rajarhat, Kolkata",Earth Mukul Shanti Garden,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","[""Spencer's"", 'City Centre Mall Rajarhat', ""St. Stephen's School"", 'Salua FP School', 'Kidzee Bablatala', ""Mother Gain's""]","['Park/Garden,Main Road']",2 Bedrooms,2 Bathrooms,2 Balconies,,1st   of 7 Floors,1 to 5 Year Old,East
The Banyan Tree Sunland Residency,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-banyan-tree-sunland-residency-rajarhat-kolkata-east-1474-sq-ft-spid-U82883042,3 BHK Flat,92 Lac,"1,474 sqft",Super Built-up Area,"6,241 /sqft","Rajarhat, Kolkata","Gated Society
Swimming Pool Available
+2","The banyan tree sunland residency is one of the most popular destination for buying apartments/ flats in rajarhat, kolkata east. You too can be a part of this society by purchasing this 3 bhk flat here. This is a south-Facing property. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1474 sq.Ft. The reside...",U82883042,"The Banyan Tree Sunland Residency, Rajarhat, Kolkata",The Banyan Tree Sunland Residency,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']","['INOX', 'Box Office', 'Karuna Bhandar', 'Laxmi Bhandar', 'State Bank', 'Drug Center', 'NSCB', 'Salua Muslimpara']","['Park/Garden,Pool,Main Road']",3 Bedrooms,2 Bathrooms,1 Balcony,,6th   of 9 Floors,1 to 5 Year Old,South
The Ecos,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-ecos-new-town-kolkata-east-1369-sq-ft-spid-A81369691,3 BHK Flat,1.23 Cr,"1,369 sqft",Super Built-up Area,"8,984 /sqft","New Town, Kolkata","Gated Society
Corner Property
+2",3 bhk south east flat sale in new town action area 2 opp eco park all modern amenities r there near by school hospital market,A81369691,"The Ecos, New Town, Kolkata",The Ecos,,[],"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Salt Lake Sector V', 'Axis Mall', 'Biswa Bangla Sarani', 'Orchids The International School', 'Aliah University', 'Manipal Hospitals Broadway']","['Pool,Main Road']",3 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 12 Floors,1 to 5 Year Old,South
Ascon Era,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ascon-era-chinar-park-kolkata-east-1260-sq-ft-spid-T82523652,3 BHK Flat,94 Lac,"1,260 sqft",Super Built-up Area,"7,460 /sqft","Char Park, Kolkata","Fresh Construction
Gated Society
+2","Ascon era is one of the most popular destination for buying apartments/ flats in chinar park, kolkata east. You too can be a part of this society by purchasing this 3 bhk flat here. The flat is south-West-Facing. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1260 sq.Ft. This flat is situated on the 3rd ...",T82523652,"Ascon Era, Char Park, Kolkata",Ascon Era,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['City Centre 2 Metro Station', 'City Centre 2', 'Rajarhat Main Road (SH 3)', 'Derozio Memorial College', 'Delhi Public School, New Town']","['Sea facing,Club,Main Road,Pool']",3 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 11 Floors,0 to 1 Year Old,South-West
Unimark Springfield,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unimark-springfield-rajarhat-kolkata-east-971-sq-ft-spid-Y82043124,2 BHK Flat,60 Lac,971 sqft,Super Built-up Area,"6,179 /sqft","Rajarhat, Kolkata","East Facing
Top Floor
+2","This beautiful 2 bhk flat in rajarhat, kolkata east is situated in unimark springfield, one of the popular residential society in kolkata east. The flat is facing the east direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 971 sq.Ft. This flat lies on the top level of a 10 storey building. This is a ready to move project and the prop...",Y82043124,"Unimark Sprgfield, Rajarhat, Kolkata",Unimark Springfield,,[],"['Power Back-up', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Swimming Pool', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['Bablatala More', 'CITY CENTER 2', 'AKANKHA MORE', 'SEC-V', 'Derozio Memorial', 'Bhattacharyya', 'Vidyasagar']",['Park/Garden'],2 Bedrooms,2 Bathrooms,1 Balcony,,10th   of 10 Floors,0 to 1 Year Old,East
CH 54A,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ballygunge-kolkata-south-1493-sq-ft-spid-O82893746,4 BHK Flat,1.75 Cr,"1,493 sqft",Super Built-up Area,"11,721 /sqft","Ballygunge, Kolkata",,"This lovely 4 bhk apartment/flat in ballygunge is available for sale in one of kolkata south's most popular projects, ch 54a. This residential flat is south-East-Facing direction. Constructed on a super built up area of 1493 sq.Ft., the flat comprises 4 bedroom(s), 3 bathrooms and 1 balcony. This flat lies on the 2nd level of a 4 storey building. Being a ready to move project, you can expect im...",O82893746,"CH 54A, Ballygunge, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Water Storage', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal']","['Ice Skating Rink', 'Gariahat Sarbojanin Durgotsab', 'Sbi ATM', 'Quadra Medical Services Pvt Ltd', 'Micro Surgery Day Centre']",['Main Road'],4 Bedrooms,3 Bathrooms,1 Balcony,Servant Room,2nd   of 4 Floors,0 to 1 Year Old,South-East
Greenfield City,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-greenfield-city-behala-chowrasta-kolkata-south-1326-sq-ft-spid-U82920086,3 BHK Flat,63 Lac,"1,326 sqft",Super Built-up Area,"4,675 /sqft","Behala Chowrasta, Kolkata","East Facing
Gated Society
+2","This 3 bhk flat is located in greenfield city, which houses some of the most spacious flats in behala chowrasta, kolkata south. This residential flat is east-Facing direction. The flat is over 1326 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 2nd level of a 11 storey building. Being a ready to move project, you can expect immediate pos...",U82920086,"Greenfield City, Behala Chowrasta, Kolkata",,,"['3 Wardrobe', '6 Fan', '1 Stove', '18 Light', '1 Modular Kitchen', '1 Chimney']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Netaji Eye Hospital', 'Sakuntala Nursing Home', 'Parnasree Bus Stand', 'Sanjay Tea Stall', 'Upen Tea Shop', 'Swapan Tea Stall']","['Main Road,Others,Club,Park/Garden,Pool']",3 Bedrooms,2 Bathrooms,2 Balconies,,2nd   of 11 Floors,5 to 10 Year Old,East
Residential Apartment,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shibrampur-kolkata-south-1052-sq-ft-spid-H82918126,2 BHK Flat,41 Lac,"1,052 sqft",Super Built-up Area,"3,802 /sqft","Shibrampur, Shibrampur Mauza, Kolkata","Gated Society
Overlooking Park/Garden
+2","Greenfield city is one of kolkata south's most sought after destination for apartments and this 2 bhk flat in maheshtala is your opportunity to be a part of this community. The flat is south-East-Facing. Constructed on a super built up area of 1052 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 8th level of a 11 storey building. An added advantage of t...",H82918126,"Residential Apartment , Shibrampur, Shibrampur Mauza, Kolkata",,,[],"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Jora Mandir', 'Netaji Eye Hospital', 'Sakuntala Nursing Home', 'Parnasree Bus Stand', 'Sanjay Tea Stall', 'Upen Tea Shop']","['Main Road,Others,Club,Park/Garden,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,8th   of 11 Floors,5 to 10 Year Old,South-East
DTC Southern Heights,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dtc-southern-heights-joka-kolkata-south-940-sq-ft-spid-Q82913764,2 BHK Flat,55 Lac,940 sqft,Super Built-up Area,"5,851 /sqft","Joka, Kolkata South","Gated Society
Overlooking Park/Garden
+2","Looking for a 2 bhk property for sale in kolkata south? Buy this 2 bhk flat in dtc southern heights that is situated in joka, kolkata south. This is a south-West-Facing property. The flat occupies a super built up area of 940 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. This flat lies on the 4th level of a 14 storey building. This 1-5 years old property is available for immedi...",Q82913764,"DTC Southern Heights, Joka, Kolkata South",DTC Southern Heights,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Joka Metro Station', 'NH 12', 'Pailan World School', 'Swami Vivekananda University', 'BMRI Hospital', 'Netaji Subhash Chandra Bose Intl Airport']","['Main Road,Others,Club,Park/Garden,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 14 Floors,1 to 5 Year Old,South-West
DTC Southern Heights,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dtc-southern-heights-joka-kolkata-south-940-sq-ft-spid-F82912772,2 BHK Flat,55 Lac,940 sqft,Super Built-up Area,"5,851 /sqft","Joka, Kolkata South","Gated Society
Overlooking Park/Garden
+2","Looking for a 2 bhk property for sale in kolkata south? Buy this 2 bhk flat in dtc southern heights that is situated in joka, kolkata south. This property faces the south direction. The flat occupies a super built up area of 940 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. This flat lies on the 4th level of a 14 storey building. This 1-5 years old property is available for imm...",F82912772,"DTC Southern Heights, Joka, Kolkata South",DTC Southern Heights,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Joka Metro Station', 'NH 12', 'Pailan World School', 'Swami Vivekananda University', 'BMRI Hospital', 'Netaji Subhash Chandra Bose Intl Airport']","['Main Road,Others,Club,Park/Garden,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 14 Floors,1 to 5 Year Old,South
