Project Name,Link,Flat Type,Price,Area,Area Type,Price per Sqft,Location,Highlights,Description,Property ID,Address,Society,Rating,Furnishing,Facilities,Nearby,Overlooking,Bedrooms,Bathrooms,Balcony,Additional Rooms,Floor Number,Property Age/Possession,Facing
Garden Residency,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-garden-residency-kamarhati-kolkata-north-1271-sq-ft-spid-Y81872578,3 BHK Flat,65 Lac,"1,271 sqft",Super Built-up Area,"5,114 /sqft","Kamarhati, Panihati","Baranagar Metro within 2.5km
Sagar Dutta Medical within 500m
+2","Garden residency is one of kolkata north's most sought after destination for apartments and this 3 bhk flat in kamarhati is your opportunity to be a part of this community. This is a south-East-Facing property. Containing 3 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1271 sq.Ft. The property is located on the 3rd floor of a 5 floors tall building. Th...",Y81872578,"Garden Residency, Kamarhati, Panihati",,,"['2 Bed', '3 Wardrobe', '10 Light', '1 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains']","['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Water Storage', 'Visitor Parking']","['Jora Sib Mondir', 'Netaji Sebayan Hospital', 'ESI Hospital', 'College of Medicine & Sagore Dutta Hospital', 'Green-View Nursing Home Kolkata']",['Main Road'],3 Bedrooms,2 Bathrooms,1 Balcony,Others,3rd   of 5 Floors,5 to 10 Year Old,South-East
Hiland Park,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hiland-park-em-bypass-kolkata-south-1328-sq-ft-spid-J81314001,3 BHK Flat,1.35 Cr,"1,328 sqft",Super Built-up Area,"10,165 /sqft","EM Bypass, Kolkata South",,"This 3 bhk apartment is available for sale in hiland park, one of the most prominent projects for flats in em bypass, kolkata south. The flat is north-East-Facing. The flat is over 1328 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The flat has a total of 27 floors and this property is situated on 6th floor. This 10+ years old property is available for immed...",J81314001,"Hiland Park, EM Bypass, Kolkata South",Hiland Park,,"['2 Bed', '2 Wardrobe', '5 Fan', '5 Light', '1 AC']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Kavi subhash metro station', 'Lake Pally Shiv Mandir', 'Hanuman Mandir', 'Kali Mandir', 'Shitala Mandir', 'Sada Kali Mandir']",['Pool'],3 Bedrooms,2 Bathrooms,1 Balcony,,6th   of 27 Floors,10+ Year Old,North-East
SGIL Gardenia,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sgil-gardenia-narendrapur-kolkata-south-1320-sq-ft-spid-C83614278,3 BHK Flat,70 Lac,"1,320 sqft",Super Built-up Area,"5,303 /sqft","Narendrapur, Kolkata","North Facing
Gated Society
+2","Located in the popular residential address of narendrapur, kolkata south, sgil gardenia is one of the most preferred destination for apartments in kolkata south. This 3 bhk flat is your ticket to be a part of this community. This residential flat is north-Facing direction. The flat occupies a super built up area of 1320 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 1 balcony. The resident...",C83614278,"SGIL Gardenia, Narendrapur, Kolkata",SGIL Gardenia,,"['1 Wardrobe', '1 Bed', '4 Fan', '14 Light', '1 Modular Kitchen']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","['Narayana School', 'Rabindrick Cultural School', 'Ramakrishna Mission Vidyalaya', 'Ukhila Baitul Aaman Jame Masjid', 'Bank of Baroda ATM']",['Others'],3 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 7 Floors,1 to 5 Year Old,North
Siddha Eden LakeVille,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-siddha-eden-lakeville-bt-road-kolkata-north-1934-sq-ft-r4-spid-P74894247,4 BHK Flat,1.61 Cr,"1,934 sqft",Super Built-up Area,"8,324 /sqft","BT Road, Kolkata","Gated Society
Corner Property
+1","This 4 bhk apartment is available for sale in siddha eden lakeville, one of the most prominent projects for flats in bt road, kolkata north. The flat is facing the north direction. Constructed on a super built up area of 1934 sq.Ft., the flat comprises 4 bedroom(s), 3 bathrooms and 2 balconies. The residential building has 24 floors in total and the flat for sale is located on the 18th floor. T...",P74894247,"Siddha Eden LakeVille, BT Road, Kolkata",Siddha Eden LakeVille,,[],"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Noapara Metro Station', 'City Centre Salt Lake', 'Rai Mohon Banerjee Rd', 'Belghoria Expy', 'Central Modern School']",['Pool'],4 Bedrooms,3 Bathrooms,2 Balconies,,18th   of 24 Floors,1 to 5 Year Old,North-West
Vedic Greentech City Bungalow,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vedic-greentech-city-bungalow-rajarhat-kolkata-east-2550-sq-ft-spid-W83295696,3 BHK Flat,1.42 Cr,"2,550 sqft",Built-up Area,"5,568 /sqft","Rajarhat, Kolkata","East Facing
Top Floor
+2",The vila vedic aqua golf vila inside.. Duplex vila . Swimming pool rooftop..2 open parking,W83295696,"Vedic Greentech City Bungalow, Rajarhat, Kolkata",Vedic Greentech City Bungalow,,"['8 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '3 Geyser', '1 Stove', '5 AC', '2 TV', '1 Curtains', '3 Bed', '1 Sofa']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Siksha Tirtha Metro station', 'Axis Mall', 'Haroa Road', 'ORCHIDS The International School', 'University of Eng & Management, Kolkata']","['Others,Park/Garden']",3 Bedrooms,3 Bathrooms,2 Balconies,,2nd   of 2 Floors,5 to 10 Year Old,East
Ambuja Utalika The Condoville,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-ambuja-utalika-the-condoville-mukundapur-kolkata-south-6198-sq-ft-spid-Q83083190,5 BHK Flat,9.5 Cr,"6,198 sqft",Super Built-up Area,"15,327 /sqft","Mukundapur, Kolkata","East Facing
Gated Society
+2","Ambuja utalika the condoville is one of the most popular destination for buying apartments/ flats in mukundapur, kolkata south. You too can be a part of this society by purchasing this 5 bhk flat here. This property faces the east direction. Containing 5 bedroom(s), 6 bathrooms and 3 balconies, this flat is spread over a super built up area of 6198 sq.Ft. This flat is situated on the 21st floor...",Q83083190,"Ambuja Utalika The Condoville, Mukundapur, Kolkata",Ambuja Utalika The Condoville,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Water softening plant']","['Arambagh’s Foodmart', 'Metro Cash & Carry Jadavpur', 'Institute of Management Study', 'AMRI Hospital', 'Medica Superspeciality Hospital']","['Pool,Others,Park/Garden,Club,Main Road']",5 Bedrooms,6 Bathrooms,3 Balconies,Servant Room,21st   of 24 Floors,1 to 5 Year Old,East
"Ipcon, New Booking",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-birati-kolkata-north-691-sq-ft-spid-R82712696,2 BHK Flat,29.02 Lac,691 sqft,Super Built-up Area,"4,200 /sqft","Birati, Kolkata","Gated Society
Vitrified Flooring","Located in the popular residential address of birati, kolkata north, ipcon birati is one of the most preferred destination for apartments in kolkata north. This 2 bhk flat is your ticket to be a part of this community. Constructed on a super built up area of 691 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 2nd level of a 4 storey building. This is a ...",R82712696,"Ipcon, New Bookg, Birati, Kolkata",,,[],['Lift(s)'],"['Shitala Mandir', 'North Dum Dum Municipality Hospital', 'Dr. Rathikul Hasan', 'Birati Nursing Home Pvt. Ltd.', 'Bindubasini Nursing Home']",[],2 Bedrooms,2 Bathrooms,1 Balcony,,2nd   of 4 Floors,1 to 5 Year Old,South
kamalgazi sanny seasons,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kamalgachhi-more-kolkata-south-1130-sq-ft-spid-H82870776,3 BHK Flat,62 Lac,"1,130 sqft",Super Built-up Area,"5,486 /sqft","Kamalgachhi More, Rajpur Sonarpur","North Facing
Gated Society
+2","The flat is very good.... North facing flat... South, west open..",H82870776,"kamalgazi sanny seasons , Kamalgachhi More, Rajpur Sonarpur",,,"['5 Fan', '1 Sofa', '1 Dining Table', '11 Light', '1 AC', '1 Curtains']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']","['Sitala mandir', 'Gosto Mandir', 'Brahmapur Badamtala Jame Masjid', 'Icici bank ATM', 'Sbi ATM', 'Hindustan Health Point Pvt Ltd']",['Others'],3 Bedrooms,2 Bathrooms,1 Balcony,,3rd   of 5 Floors,5 to 10 Year Old,North
Ambuja Utalika The Condoville,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ambuja-utalika-the-condoville-mukundapur-kolkata-south-4036-sq-ft-spid-V81893338,4 BHK Flat,5.6 Cr,"4,036 sqft",Super Built-up Area,"13,875 /sqft","Mukundapur, Kolkata","East Facing
Gated Society
+2","Looking for a 4 bhk property for sale in kolkata south? Buy this 4 bhk flat in ambuja upohar luxury gold that is situated in em bypass, kolkata south. The flat is east-Facing. The floor plan additionally contains 4 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a super built up area of 4036 sq.Ft. The property is located on the 8th floor of a 24 floors tall buildin...",V81893338,"Ambuja Utalika The Condoville, Mukundapur, Kolkata",Ambuja Utalika The Condoville,,"['6 Fan', '6 AC', '1 Modular Kitchen', '1 Chimney']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']","['Arambagh’s Foodmart', 'Metro Cash & Carry Jadavpur', 'Institute of Management Study', 'AMRI Hospital', 'Medica Superspeciality Hospital']","['Park/Garden,Club,Others,Main Road,Pool']",4 Bedrooms,3 Bathrooms,2 Balconies,,8th   of 24 Floors,1 to 5 Year Old,East
Mangalam Park,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mangalam-park-behala-kolkata-south-1303-sq-ft-r1-spid-B75700039,3 BHK Flat,72 Lac,"1,303 sqft",Super Built-up Area,"5,525 /sqft","Behala, Kolkata",,"Residential apartment This is your chance to a 3 bhk apartment / flat for sale in mangalam park behala hooghly . Where luxury comes with affordability. Basic details: You will love this bright and spacious 3 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 0 balconies.The balcony offers a great view and is a place to enjoy at any time. This house provides ample natural lig...",B75700039,"Mangalam Park, Behala, Kolkata",Mangalam Park,,[],[],"['Behala Market', 'Laxmi Narayan Mandir', 'Sitala Mandir', 'Hari Sabha', 'Jagannath Temple', 'Kali Temple', 'Jora Mandir']",[],3 Bedrooms,2 Bathrooms,No Balcony,,3rd   of 4 Floors,5 to 10 Year Old,
nirala apartment,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kalaberia-kolkata-east-935-sq-ft-spid-K82606102,2 BHK Flat,32.73 Lac,935 sqft,Super Built-up Area,"3,500 /sqft","Kalaberia, Kolkata","Top Floor
Gated Society
+1","This beautiful 2 bhk flat in kalaberia, kolkata east is situated in nirala apartment, one of the popular residential society in kolkata east. The flat is facing the north-East direction. Constructed on a super built up area of 935 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. The flat has a total of 4 floors and this property is situated on top floor. As the project is a...",K82606102,"nirala apartment, Kalaberia, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage']","['Dakbunglow Shani Kali Mandir', 'Nathpara Shib Mandir', 'Rajarhat Shitala Kali Temple', 'Nathpara Temple', 'Hanuman Mandir']","['Others,Main Road']",2 Bedrooms,2 Bathrooms,2 Balconies,,4th   of 4 Floors,1 to 5 Year Old,West
PS ONE 10,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ps-one-10-new-town-kolkata-east-1235-sq-ft-spid-G81931876,3 BHK Flat,2.1 Cr,"1,235 sqft",Carpet Area,"17,004 /sqft","New Town, Kolkata","North-East Facing
Top Floor
+1","This beautiful 3 bhk flat in new town, kolkata east is situated in ps one 10, one of the popular residential society in kolkata east. This property faces the north-East direction. The flat occupies a carpet area of 1235 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 2 balconies. This flat lies on the top level of a 20 storey building. This 1-5 years old property is available for immediate ...",G81931876,"PS ONE 10, New Town, Kolkata",PS ONE 10,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Nazrul Tirtha Metro Station', 'Galaxy Mall', 'Biswa Bangla Sarani', 'The Newtown School', 'Aliah University', 'Ohio Hospital']","['Pool,Park/Garden,Club,Main Road']",3 Bedrooms,3 Bathrooms,2 Balconies,,20th   of 20 Floors,1 to 5 Year Old,North-East
Individual Apartment,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-action-area-2b-kolkata-east-1250-sq-ft-spid-B83286948,3 BHK Flat,65 Lac,"1,250 sqft",Super Built-up Area,"5,200 /sqft","Action Area 2B, New Town","Fresh Construction
Corner Property
+2","This lovely 3 bhk apartment/flat in action area 2b is available for sale in one of kolkata east's most popular projects, individual apartment. This property faces the south direction. The flat is over 1250 sq.Ft. Super built up area and comes with 3 bedroom(s), 2 bathrooms and 1 balcony. This flat is situated on the 2nd floor of this 4 floors tall residential building. This is a ready to move p...",B83286948,"Individual Apartment , Action Area 2B, New Town",,,[],"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff']","['Kali Temple', 'Rajarhat Shitala Kali Temple', 'Dakbunglow Shani Kali Mandir', 'Rekjoani Shitala Mandir', 'Kali Mandir']","['Main Road,Others']",3 Bedrooms,2 Bathrooms,1 Balcony,Others,2nd   of 4 Floors,0 to 1 Year Old,South
Individual Apartment,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-action-area-2b-kolkata-east-1125-sq-ft-spid-X83282482,3 BHK Flat,68 Lac,"1,125 sqft",Super Built-up Area,"6,044 /sqft","Action Area 2B, New Town","Corner Property
Overlooking Main Road
+1","This lovely 3 bhk apartment/flat in action area 2b is available for sale in one of kolkata east's most popular projects, individual apartment. This residential flat is south-East-Facing direction. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1125 sq.Ft. The property is located on the 3rd floor of a 4 f...",X83282482,"Individual Apartment , Action Area 2B, New Town",,,[],"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff']","['Kali Temple', 'Kali Mandir', 'Rajarhat Shitala Kali Temple', 'Rekjoani Shitala Mandir', 'Dharmaraj Temple', 'Mukherjee Barir Durgadalan']","['Main Road,Others']",3 Bedrooms,2 Bathrooms,1 Balcony,Others,3rd   of 4 Floors,1 to 5 Year Old,South-East
DTC Southern Heights,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dtc-southern-heights-joka-kolkata-south-940-sq-ft-spid-Q82913764,2 BHK Flat,55 Lac,940 sqft,Super Built-up Area,"5,851 /sqft","Joka, Kolkata South","Gated Society
Overlooking Park/Garden
+2","Looking for a 2 bhk property for sale in kolkata south? Buy this 2 bhk flat in dtc southern heights that is situated in joka, kolkata south. This is a south-West-Facing property. The flat occupies a super built up area of 940 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. This flat lies on the 4th level of a 14 storey building. This 1-5 years old property is available for immedi...",Q82913764,"DTC Southern Heights, Joka, Kolkata South",DTC Southern Heights,,[],"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Joka Metro Station', 'NH 12', 'Pailan World School', 'Swami Vivekananda University', 'BMRI Hospital', 'Netaji Subhash Chandra Bose Intl Airport']","['Main Road,Others,Club,Park/Garden,Pool']",2 Bedrooms,2 Bathrooms,1 Balcony,,4th   of 14 Floors,1 to 5 Year Old,South-West
"Nirala Apartment, New Booking",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rajarhat-kolkata-east-894-sq-ft-r1-spid-I81169251,2 BHK Flat,32.18 Lac,894 sqft,Super Built-up Area,"3,599 /sqft","Rajarhat, Kolkata","Gated Society
Corner Property
+2","Situated in rajarhat, kolkata east, nirala is a well planned society that offers a pleasant living experience to its residents. This 2 bhk flat in kolkata east is your opportunity to be a part of this community. This property faces the south direction. Constructed on a super built up area of 894 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 4 floors...",I81169251,"Nirala Apartment, New Bookg, Rajarhat, Kolkata",,,[],"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']","['Kanjialpara Shani Mandir', 'Mukherjee Barir Durgadalan', 'Rajarhat Police Station Kali Temple', 'Dharmaraj Temple', 'Manasha Mandir']",['Main Road'],2 Bedrooms,2 Bathrooms,1 Balcony,Others,3rd   of 4 Floors,1 to 5 Year Old,North
